param_count_b,architecture_type,precision,model_size_gb,input_tokens,output_tokens,context_length_used,batch_size,kv_cache_gb,device_type,compute_tflops,memory_bandwidth_gbs,vram_or_ram_gb,hw_class,framework,roofline_prefill_ms_per_token,roofline_decode_ms_per_token,available_ram_gb,ram_pressure_ratio,decode_ms_per_token,prefill_ms_per_token,sample_weight,source
70.0,dense,int8,70.0,128,256,8192,1,9.404416,apple,16.354224246936433,361.6190377279143,64.0,apple_max,llama.cpp,17.12095882826428,292.7737304204825,145.32320689542706,2.0760458127918153,404.80919190808913,12.282264735482558,1.0,synthetic
3.0,dense,int8,3.0,128,256,2048,1,0.10076159999999999,gpu,9.513126598705515,188.96607869281823,6.0,consumer_low,llama.cpp,2.1023582302291097,29.834711090137205,8.16723434465856,2.72241144821952,30.919123174726973,1.7677976901209023,1.0,synthetic
3.8,moe,bf16,7.6,128,256,512,1,0.03190783999999999,apple,2.8981265178466917,59.443848570644874,16.0,apple_base,ollama,6.555959473472884,197.5208025599023,17.246516612771583,2.2692785016804713,176.41806810626548,5.173621503610261,1.0,synthetic
70.0,dense,Q4_K_M,44.1,128,256,16384,1,18.808832,apple,8.985983035247155,127.77211694327903,32.0,apple_pro,ollama,34.62182266434183,703.3597168926555,128.9059435379326,2.9230372684338453,539.4472835216017,34.15280441870815,1.0,synthetic
0.5,dense,Q4_K_M,0.315,128,256,4096,1,0.0335872,gpu,789.4725075618356,2246.27091495549,80.0,datacenter,mlx,0.0025333371090738703,0.20691312443162854,1.4658323975789374,4.653436182790277,0.22411967758881185,0.0041604474541999436,1.0,synthetic
3.0,dense,Q4_K_M,1.8900000000000001,128,256,2048,1,0.10076159999999999,apple,3.0485939299528177,68.7050080707887,16.0,apple_base,mlx,4.920301078022598,44.577684216128134,8.976493486824966,4.749467453346543,39.63341128442107,4.326031288992388,1.0,synthetic
30.0,dense,bf16,60.0,128,256,512,1,0.25190399999999996,gpu,8.535163136895092,192.32493529777375,6.0,consumer_low,mlx,23.432475371848096,569.6032924385153,291.3712403950205,4.856187339917009,473.47413617346695,33.50493350977954,1.0,synthetic
13.0,dense,fp32,52.0,128,256,16384,1,3.4930687999999996,gpu,160.706749604946,926.3058954948234,40.0,datacenter_low,transformers,0.462243897461218,99.84655009735589,139.40865215755727,2.680935618414563,94.02422379839157,0.2800959907045604,1.0,synthetic
1.5,dense,Q4_K_M,0.9450000000000001,128,256,512,1,0.012595199999999999,apple,8.585372449525163,168.8643613974176,32.0,apple_pro,mlx,0.7765145549434358,8.101135914863699,4.61599632561,4.8846521964126985,5.109266707133897,0.5944995934627108,1.0,synthetic
0.5,dense,fp32,2.0,128,256,2048,1,0.0167936,apple,14.751835947723933,398.68580805391395,64.0,apple_max,vllm,0.1355763450113869,6.744805255194072,7.413732899691104,3.706866449845552,8.031351504534896,0.12566874080236096,1.0,synthetic
3.8,dense,Q3_K_M,1.8619999999999999,128,256,4096,1,0.25526271999999994,gpu,48.539356926952195,546.7710077526328,12.0,consumer_high,llama.cpp,0.3641255204771199,5.694562445541135,8.463563331833393,4.545415323218794,4.6623827441033665,0.20542849219627426,1.0,synthetic
3.0,dense,Q4_K_M,1.8900000000000001,128,256,16384,1,0.8060927999999999,gpu,8.630789449524688,217.63610800711106,6.0,consumer_low,transformers,2.317285124027841,22.523775829196232,7.985026719852211,4.224881862355667,23.44092431497396,2.7505992900985325,1.0,synthetic
7.0,dense,int8,7.0,128,256,8192,1,0.9404416,gpu,163.72937904185105,993.1607052020935,40.0,datacenter_low,transformers,0.2443055744429078,13.325204334016009,22.43940169597153,3.2056288137102187,11.595622055644856,0.23495680951614256,1.0,synthetic
3.0,dense,Q4_K_M,1.8900000000000001,128,256,2048,1,0.10076159999999999,gpu,68.38824648078975,689.5735810139664,24.0,consumer_flagship,mlx,0.19496527575215233,4.124208382048706,7.3789992800598485,3.904232423312089,3.425948052171749,0.2872382577300919,1.0,synthetic
70.0,dense,int8,70.0,128,256,512,1,0.587776,apple,2.717777824368577,73.08713650755712,16.0,apple_base,transformers,128.7816821749643,1485.850775537084,201.30134643453954,2.875733520493422,1043.0725400670904,137.50754621178726,1.0,synthetic
7.0,dense,Q5_K_M,5.109999999999999,128,256,2048,1,0.2351104,gpu,752.2078288021847,2486.9509267461403,80.0,datacenter,llama.cpp,0.037223755095167226,2.865683351456878,23.98565346411634,4.693865648555057,2.297375119519782,0.01712299240824602,1.0,synthetic
1.5,dense,Q4_K_M,0.9450000000000001,128,256,512,1,0.012595199999999999,apple,15.11272203110423,424.87346942868004,64.0,apple_max,llama.cpp,0.39701649958565416,3.0051149150754983,2.2399803695723572,2.3703495974310655,2.7558038594076883,0.24481617743839668,1.0,synthetic
70.0,dense,Q4_0,41.3,128,256,16384,1,18.808832,cpu,0.13676910161446326,32.65086814388311,8.0,cpu_low,transformers,3412.076712927073,3347.193862440067,186.5644526812719,4.517299096398835,4040.194848465404,2389.4936752216145,1.0,synthetic
3.0,dense,Q4_0,1.77,128,256,16384,1,0.8060927999999999,gpu,25.37995344427423,313.5801725088154,8.0,consumer_mid,ollama,0.5910176325947529,12.638616978234738,7.422940629434561,4.193751768042125,14.948930508513723,0.9347277028384018,1.0,synthetic
1.5,dense,fp32,6.0,128,256,2048,1,0.050380799999999996,apple,16.21385980285689,457.04924412216934,64.0,apple_max,transformers,0.37005377331206457,17.650558454580104,23.67236202420427,3.9453936707007116,11.085693724504166,0.47958512765291367,1.0,synthetic
1.0,dense,Q4_K_M,0.63,128,256,4096,1,0.0671744,apple,6.9642577021823024,167.8828793244714,32.0,apple_pro,transformers,0.6381792050934222,5.932489558071645,2.8017587693833685,4.447236141878363,5.436220820840678,0.5061578134768598,1.0,synthetic
13.0,dense,Q8_0,13.780000000000001,128,256,4096,1,0.8732671999999999,gpu,720.4355994494495,2420.2266402080813,80.0,datacenter,ollama,0.07217855425209128,8.072669425008986,41.61578131971594,3.020013158179676,10.800906644306686,0.07031366529188071,1.0,synthetic
70.0,dense,Q3_K_M,34.3,128,256,2048,1,2.351104,gpu,49.990270744964306,438.2201646465037,12.0,consumer_high,mlx,6.512895219348939,122.9945280962123,87.30903647696216,2.5454529585120165,140.6883757023188,7.405625883230758,1.0,synthetic
13.0,dense,bf16,26.0,128,256,4096,1,0.8732671999999999,apple,7.832831677693281,134.9474898598645,32.0,apple_pro,transformers,7.376358915297536,284.4838518608386,101.55522104324903,3.905970040124963,307.75264521368854,12.803394836242635,1.0,synthetic
8.0,dense,Q4_K_M,5.04,128,256,512,1,0.0671744,gpu,636.2622630608043,2283.8093965393145,80.0,datacenter,vllm,0.05029372612177366,2.981669957652897,18.543339279365163,3.6792339840010246,2.913186444962726,0.046806859539057166,1.0,synthetic
70.0,dense,bf16,140.0,128,256,2048,1,2.351104,gpu,166.10707112987978,945.0704108138436,40.0,datacenter_low,transformers,2.408085322793022,251.04144335202656,582.0829842418493,4.157735601727495,290.8423036137919,2.3482110511169596,1.0,synthetic
30.0,dense,Q5_K_M,21.9,128,256,512,1,0.25190399999999996,apple,3.387148682576295,68.56279465475218,16.0,apple_base,ollama,44.28503560283887,497.06043167145293,63.69232592746824,2.9083253848159014,426.94490839130486,49.38177907570531,1.0,synthetic
3.8,dense,Q6_K,3.1159999999999997,128,256,4096,1,0.25526271999999994,gpu,9.087671451286521,203.86499526678486,6.0,consumer_low,transformers,2.7876594647077546,30.066802659263864,9.781785260272772,3.1392122144649464,22.553237970431514,3.0931599353916917,1.0,synthetic
3.0,dense,Q4_K_M,1.8900000000000001,128,256,4096,1,0.20152319999999999,gpu,67.28528742878085,798.6619615730947,24.0,consumer_flagship,mlx,0.19816120050681524,3.7411200601430297,8.101742370641384,4.286636174942531,4.089007538776968,0.20988380378890448,1.0,synthetic
7.0,dense,bf16,14.0,128,256,2048,1,0.2351104,gpu,154.12726360015802,816.846309666813,40.0,datacenter_low,ollama,0.2595257909967785,29.04485668751735,53.303705159205194,3.8074075113717996,38.39406978204816,0.4080013006896565,1.0,synthetic
70.0,dense,Q8_0,74.2,128,256,512,1,0.587776,gpu,8.972421843568249,201.7193962393565,6.0,consumer_low,llama.cpp,52.01122671257259,674.0937018476192,192.37594460402926,2.5926677170354346,716.2932341697224,27.84991690317256,1.0,synthetic
1.0,dense,fp16,2.0,128,256,8192,1,0.1343488,cpu,1.091552319208113,69.56030103625822,16.0,cpu_modern,mlx,3.6645059788814107,40.91124330408851,7.949844637036371,3.9749223185181854,39.63389728510629,2.860219238015628,1.0,synthetic
7.0,dense,Q4_0,4.13,128,256,512,1,0.0587776,apple,26.495506281961685,746.4209916683141,128.0,apple_ultra,ollama,0.960711797074626,7.014770563053378,19.818230680668982,4.798603070379899,4.28082635088482,1.203518105752477,1.0,synthetic
1.0,dense,Q5_K_M,0.73,128,256,4096,1,0.0671744,cpu,0.16901903128216073,38.42732336607854,8.0,cpu_low,llama.cpp,39.44329000168814,37.71816179316447,1.540401346227916,2.1101388304492,50.701146160470266,30.484553898336024,1.0,synthetic
8.0,dense,bf16,16.0,128,256,2048,1,0.2686976,gpu,24.810767545327383,332.813956398385,8.0,consumer_mid,mlx,1.6122032471153116,75.20347346402025,55.28086340115398,3.4550539625721237,113.41367314786976,1.7964205242643663,1.0,synthetic
0.5,dense,Q6_K,0.41,128,256,4096,1,0.0335872,cpu,0.3502483636195266,51.378228765376676,16.0,cpu_older,vllm,7.137792091773311,13.282704806159792,1.111030032730234,2.7098293481225224,24.14685972768766,7.992719987451201,1.0,synthetic
3.0,moe,Q4_0,1.77,128,256,8192,1,0.40304639999999997,gpu,696.5345978724288,2446.862118968741,80.0,datacenter,llama.cpp,0.0172281463643789,1.1841268772517275,4.575228421657728,2.5848748144958917,1.0480562204721844,0.020833088389555807,1.0,synthetic
13.0,dense,bf16,26.0,128,256,16384,1,3.4930687999999996,apple,15.022101530625624,432.24965576350155,64.0,apple_max,mlx,3.4615662724677616,90.97541480715228,61.298414541564725,2.35763132852172,93.70413335435441,2.827700955969328,1.0,synthetic
70.0,dense,Q3_K_M,34.3,128,256,8192,1,9.404416,apple,12.914074728715283,346.3292742594661,64.0,apple_max,mlx,21.681770152483463,168.25766401430303,155.44692826283435,4.531980415826075,164.9643984037171,18.22391221051222,1.0,synthetic
3.0,dense,Q6_K,2.46,128,256,8192,1,0.40304639999999997,gpu,650.1057590627534,2441.2844631444373,80.0,datacenter,mlx,0.018458535142497737,1.5636830765240262,9.182784535102046,3.732839241911401,1.5399785791071878,0.01564121585729919,1.0,synthetic
8.0,dense,Q8_0,8.48,128,256,4096,1,0.5373952,cpu,1.0212721161256433,72.93911098769736,16.0,cpu_modern,vllm,31.333470771136927,164.83877356317043,26.291349277241068,3.100394961938805,139.11585858559175,28.480385480507895,1.0,synthetic
0.5,dense,fp32,2.0,128,256,16384,1,0.1343488,gpu,21.996210016547234,377.9925741947654,8.0,consumer_mid,llama.cpp,0.1136559433702128,8.686978958400426,8.20519418346328,4.10259709173164,9.318096020854323,0.15416198508509965,1.0,synthetic
13.0,dense,fp32,52.0,128,256,8192,1,1.7465343999999998,gpu,140.3342611206186,935.3080134466076,40.0,datacenter_low,vllm,0.5293483835844265,95.77332391630034,222.21314341852462,4.273329681125474,71.82235338432481,0.22586177279517605,1.0,synthetic
7.0,dense,Q8_0,7.42,128,256,16384,1,1.8808832,apple,25.233538680337738,756.3295068066848,128.0,apple_ultra,llama.cpp,1.008758453461778,15.371744584032989,28.426680554032174,3.8310890234544708,19.123887009175228,0.9995995709364763,1.0,synthetic
3.8,dense,int8,3.8,128,256,8192,1,0.5105254399999999,gpu,709.7454855845477,2312.3081344220163,80.0,datacenter,mlx,0.021416127765125904,2.485554225137881,13.975086702160423,3.6776543953053746,3.138058763785741,0.01890854970992775,1.0,synthetic
1.5,dense,Q5_K_M,1.095,128,256,8192,1,0.20152319999999999,gpu,9.039803923143305,175.97478281240174,6.0,consumer_low,llama.cpp,1.1062186840577861,13.3957540473508,2.4518640154202314,2.239145219561855,18.86764801089765,0.6777913764088755,1.0,synthetic
70.0,dense,int8,70.0,128,256,16384,1,18.808832,gpu,68.5707285715994,790.8390088282517,24.0,consumer_flagship,mlx,4.537083353084963,160.42425649687775,262.1615207694301,3.7451645824204305,124.32487250650875,4.826844317678711,1.0,synthetic
3.0,dense,Q8_0,3.18,128,256,16384,1,0.8060927999999999,apple,8.639233311451164,145.78874414583083,32.0,apple_pro,transformers,1.543346828665944,39.05938225257104,14.93883468047899,4.697746754867607,42.40712257791454,1.985854027056887,1.0,synthetic
1.5,dense,bf16,3.0,128,256,4096,1,0.10076159999999999,cpu,1.037051593374201,68.30487487499114,16.0,cpu_modern,ollama,5.785633075860875,60.52787312130386,14.17943847945176,4.7264794931505865,47.237109685443606,4.7851324569368305,1.0,synthetic
8.0,dense,Q8_0,8.48,128,256,16384,1,2.1495808,apple,3.2343600605587337,71.59852672576412,16.0,apple_base,vllm,12.367206882059389,228.40136492479908,36.204115678437915,4.269353263966735,181.73219113176202,10.40477587771365,1.0,synthetic
1.5,dense,fp32,6.0,128,256,16384,1,0.40304639999999997,cpu,0.39689895350548954,41.2981589540335,16.0,cpu_older,ollama,18.896497291712475,238.5297762631258,17.871064574308562,2.97851076238476,213.3658338243262,19.548894030969244,1.0,synthetic
3.0,dense,Q8_0,3.18,128,256,2048,1,0.10076159999999999,cpu,0.9905670983773404,68.6889600178807,16.0,cpu_modern,vllm,12.114272743014928,63.683433245477815,13.69684321034377,4.307183399479173,59.229225509028645,10.868781158519283,1.0,synthetic
1.0,dense,bf16,2.0,128,256,512,1,0.0083968,gpu,8.798865280033976,203.92495638515226,6.0,consumer_low,vllm,0.7576734561210287,17.906736920211596,9.311433272245392,4.655716636122696,24.852761689344614,0.7083630925964965,1.0,synthetic
3.0,dense,Q4_K_M,1.8900000000000001,128,256,4096,1,0.20152319999999999,gpu,56.94077806811498,708.0562514412146,24.0,consumer_flagship,vllm,0.2341614179803345,4.219848747373642,8.48363826419885,4.4886974942851054,4.007902987354843,0.2941551239211984,1.0,synthetic
3.8,dense,fp16,7.6,128,256,2048,1,0.12763135999999997,cpu,0.35604347852793233,50.87782561051527,16.0,cpu_older,ollama,53.364269101503595,233.6708278726463,36.59053073356367,4.814543517574167,177.551072551514,81.71950316755613,1.0,synthetic
1.0,dense,Q4_0,0.59,128,256,8192,1,0.1343488,gpu,60.62355213802898,664.7562296329638,24.0,consumer_flagship,llama.cpp,0.07331217468625462,1.5566367848426812,2.8250441664130026,4.788210451547462,2.007618492452866,0.0923699605426397,1.0,synthetic
7.0,dense,fp32,28.0,128,256,512,1,0.0587776,gpu,22.78601806792157,381.2897936980185,8.0,consumer_mid,llama.cpp,1.5360296781855631,113.21401953925546,88.5267438616574,3.161669423630621,109.53429172948053,1.5697002002787785,1.0,synthetic
2.0,dense,fp32,8.0,128,256,2048,1,0.0671744,gpu,140.22444556770444,847.2124145755881,40.0,datacenter_low,vllm,0.08150199048605532,15.870034994001001,26.42874311930789,3.303592889913486,21.487522368617807,0.07029382705562363,1.0,synthetic
13.0,dense,int8,13.0,128,256,8192,1,1.7465343999999998,cpu,1.1108601015444939,69.44234975181242,16.0,cpu_modern,vllm,46.81057491190957,283.14200105467336,41.35645052105086,3.18126542469622,377.07951425237644,37.073324380482916,1.0,synthetic
3.8,dense,bf16,7.6,128,256,512,1,0.03190783999999999,gpu,25.81158532574835,344.18021761229,8.0,consumer_mid,mlx,0.7361035659071489,34.11409510510988,16.532842109000796,2.175373961710631,27.6481491776006,0.9218253814544802,1.0,synthetic
8.0,moe,Q8_0,8.48,128,256,2048,1,0.2686976,gpu,23.499470481047997,347.30240981118516,8.0,consumer_mid,transformers,1.7021660140069732,38.7545101588791,27.135567985388384,3.1999490548807055,34.58944095850963,1.2460263983667321,1.0,synthetic
2.0,dense,fp16,4.0,128,256,2048,1,0.0671744,apple,6.937740424851857,153.74882616828918,32.0,apple_pro,vllm,1.281236878948047,37.79052684602227,13.032016165031461,3.2580040412578652,57.57829004478571,1.7295001524794156,1.0,synthetic
3.0,dense,Q3_K_M,1.47,128,256,512,1,0.025190399999999998,cpu,0.15904939143139213,37.37162738101645,8.0,cpu_low,vllm,125.74710170222336,72.74309925772518,5.990485703333977,4.075160342404066,68.45446271131873,125.83344173158234,1.0,synthetic
0.5,dense,Q3_K_M,0.245,128,256,8192,1,0.0671744,cpu,0.4193611214733669,38.768411843905646,16.0,cpu_older,mlx,5.96144914725666,12.388134691357116,0.7992413734879333,3.2622096877058504,12.874532744546164,5.886155534079479,1.0,synthetic
1.0,dense,int8,1.0,128,256,2048,1,0.0335872,apple,27.015757781567917,898.3832379583324,128.0,apple_ultra,vllm,0.13460157829978117,1.4381212220033905,4.393414044023217,4.393414044023217,1.6787662175170597,0.22004389797021806,1.0,synthetic
3.8,dense,fp32,15.2,128,256,512,1,0.03190783999999999,apple,3.327929639810376,67.12051666344024,16.0,apple_base,transformers,5.709255319797751,349.12878407556764,74.4817999848418,4.900118420055382,193.6606318389896,4.8920138018278925,1.0,synthetic
13.0,dense,fp16,26.0,128,256,2048,1,0.43663359999999996,apple,15.887248144306575,349.9867679449687,64.0,apple_max,vllm,3.273065261376619,100.71479275337195,57.36280470095402,2.2062617192674625,99.2053313084745,4.590830799783414,1.0,synthetic
70.0,dense,Q6_K,57.4,128,256,8192,1,9.404416,gpu,710.4406235842953,2437.8732092317764,80.0,datacenter,llama.cpp,0.39412160665496826,36.536992296960044,257.1172057545539,4.479393828476549,34.324959097307136,0.4336763486051767,1.0,synthetic
3.8,dense,bf16,7.6,128,256,4096,1,0.25526271999999994,gpu,66.12492947811633,606.4681636748285,24.0,consumer_flagship,ollama,0.2554088000120768,18.5035333391896,21.831992276480083,2.8726305626947477,18.562972411952426,0.2949522590214926,1.0,synthetic
13.0,dense,Q8_0,13.780000000000001,128,256,16384,1,3.4930687999999996,gpu,148.6233078895166,996.621601549722,40.0,datacenter_low,vllm,0.4998254670857999,28.88603654108508,32.895805348122636,2.3872137407926437,22.772210740235835,0.41700238322877914,1.0,synthetic
13.0,dense,Q6_K,10.66,128,256,4096,1,0.8732671999999999,cpu,0.14090367292755948,41.6261539627013,8.0,cpu_low,vllm,615.0774132851965,503.75964942767246,26.63459628751978,2.4985549988292477,342.54343381077564,586.1400764296246,1.0,synthetic
13.0,dense,bf16,26.0,128,256,512,1,0.10915839999999999,apple,2.849456528859341,76.97445720686845,16.0,apple_base,mlx,22.811367480668316,521.8346118641523,121.50892715989373,4.673420275380528,374.2988037105802,22.396449774582372,1.0,synthetic
3.0,dense,Q4_0,1.77,128,256,4096,1,0.20152319999999999,gpu,24.7026652985112,372.01549106797506,8.0,consumer_mid,vllm,0.607221926004237,8.15318901553592,5.0364907674989565,2.845475009886416,8.740752633474088,0.521198166118909,1.0,synthetic
13.0,dense,Q5_K_M,9.49,128,256,2048,1,0.43663359999999996,apple,7.242323352680238,129.27128459188782,32.0,apple_pro,ollama,7.9777959315218085,109.69880269718492,36.22988232815988,3.817690445538449,107.04836587533089,5.721778439019192,1.0,synthetic
30.0,dense,int8,30.0,128,256,4096,1,2.0152319999999997,gpu,44.032749307679424,429.065997850435,12.0,consumer_high,ollama,3.1688887456453916,109.72956087241259,98.9555928951455,3.298519763171517,121.14261807296391,3.429608849379532,1.0,synthetic
7.0,dense,int8,7.0,128,256,16384,1,1.8808832,gpu,707.4639193505376,2482.7375444632403,80.0,datacenter,vllm,0.03957799010542391,4.769403687637882,32.772603724069796,4.681800532009971,5.96275391780696,0.036658344899461695,1.0,synthetic
